state,year,month,event_type,damage_property,damage_property_clean,damage_crops,damage_crops_clean
IOWA,2015,January,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
MISSOURI,2015,November,Flood,0.00K,0,0.00K,0
MISSOURI,2015,November,Flood,0.00K,0,0.00K,0
MISSOURI,2015,November,Flood,0.00K,0,0.00K,0
MISSOURI,2015,November,Flood,0.00K,0,0.00K,0
MISSOURI,2015,November,Flood,0.00K,0,0.00K,0
MISSOURI,2015,November,Flood,0.00K,0,0.00K,0
MISSOURI,2015,November,Flood,0.00K,0,0.00K,0
MISSOURI,2015,November,Flood,0.00K,0,0.00K,0
MISSOURI,2015,November,Heavy Rain,0.00K,0,0.00K,0
KANSAS,2015,November,Tornado,,0,,0
IOWA,2015,January,Blizzard,0.00K,0,0.00K,0
IOWA,2015,January,Heavy Snow,0.00K,0,0.00K,0
MISSOURI,2015,November,High Wind,,0,,0
MISSOURI,2015,November,Thunderstorm Wind,2.00K,2000,0.00K,0
MISSOURI,2015,November,Thunderstorm Wind,,0,,0
MISSOURI,2015,November,Thunderstorm Wind,5.00K,5000,0.00K,0
OKLAHOMA,2015,November,Tornado,2.00K,2000,0.00K,0
OKLAHOMA,2015,November,Tornado,150.00K,150000,0.00K,0
OKLAHOMA,2015,November,Hail,0.00K,0,0.00K,0
TEXAS,2015,May,Hail,,0,0.00K,0
OREGON,2015,November,Heavy Snow,0.00K,0,0.00K,0
OREGON,2015,November,Heavy Snow,0.00K,0,0.00K,0
INDIANA,2015,November,Winter Weather,0.00K,0,0.00K,0
INDIANA,2015,November,Winter Weather,0.00K,0,0.00K,0
INDIANA,2015,November,Winter Weather,0.00K,0,0.00K,0
INDIANA,2015,November,Winter Weather,0.00K,0,0.00K,0
MONTANA,2015,November,High Wind,0.00K,0,0.00K,0
MONTANA,2015,November,High Wind,0.00K,0,0.00K,0
MONTANA,2015,November,High Wind,0.00K,0,0.00K,0
MONTANA,2015,November,High Wind,0.00K,0,0.00K,0
MONTANA,2015,November,High Wind,0.00K,0,0.00K,0
MONTANA,2015,November,High Wind,0.00K,0,0.00K,0
MONTANA,2015,November,High Wind,0.00K,0,0.00K,0
MONTANA,2015,November,High Wind,0.00K,0,0.00K,0
OKLAHOMA,2015,March,Hail,0.00K,0,0.00K,0
OKLAHOMA,2015,March,Hail,0.00K,0,0.00K,0
OKLAHOMA,2015,March,Hail,0.00K,0,0.00K,0
MISSOURI,2015,March,Hail,0.00K,0,0.00K,0
KANSAS,2015,July,Thunderstorm Wind,0.00K,0,0.00K,0
MISSOURI,2015,September,Thunderstorm Wind,0.00K,0,0.00K,0
KENTUCKY,2015,November,Dense Fog,0.00K,0,0.00K,0
KENTUCKY,2015,November,Dense Fog,0.00K,0,0.00K,0
KENTUCKY,2015,November,Dense Fog,0.00K,0,0.00K,0
KENTUCKY,2015,November,Dense Fog,0.00K,0,0.00K,0
KENTUCKY,2015,November,Dense Fog,0.00K,0,0.00K,0
KENTUCKY,2015,November,Dense Fog,0.00K,0,0.00K,0
KENTUCKY,2015,November,Dense Fog,0.00K,0,0.00K,0
KENTUCKY,2015,November,Dense Fog,0.00K,0,0.00K,0
KENTUCKY,2015,November,Dense Fog,0.00K,0,0.00K,0
KENTUCKY,2015,November,Dense Fog,0.00K,0,0.00K,0
IOWA,2015,January,Heavy Snow,0.00K,0,0.00K,0
IOWA,2015,January,Heavy Snow,0.00K,0,0.00K,0
TEXAS,2015,May,Hail,,0,0.00K,0
OKLAHOMA,2015,May,Hail,0.00K,0,0.00K,0
MICHIGAN,2015,November,Heavy Snow,0.00K,0,0.00K,0
MICHIGAN,2015,November,Tornado,15.00K,15000,0.00K,0
WASHINGTON,2015,November,High Wind,0.00K,0,0.00K,0
WASHINGTON,2015,November,High Wind,0.00K,0,0.00K,0
WASHINGTON,2015,November,High Wind,0.00K,0,0.00K,0
WASHINGTON,2015,November,High Wind,0.00K,0,0.00K,0
CALIFORNIA,2015,November,High Wind,0.00K,0,0.00K,0
CALIFORNIA,2015,November,High Surf,0.00K,0,0.00K,0
COLORADO,2015,November,Winter Storm,0.00K,0,0.00K,0
COLORADO,2015,November,Winter Storm,0.00K,0,0.00K,0
COLORADO,2015,November,Winter Storm,0.00K,0,0.00K,0
SOUTH DAKOTA,2015,November,High Wind,0.00K,0,0.00K,0
SOUTH DAKOTA,2015,November,High Wind,0.00K,0,0.00K,0
SOUTH DAKOTA,2015,November,High Wind,0.00K,0,0.00K,0
SOUTH DAKOTA,2015,November,High Wind,0.00K,0,0.00K,0
SOUTH DAKOTA,2015,November,High Wind,0.00K,0,0.00K,0
SOUTH DAKOTA,2015,November,High Wind,0.00K,0,0.00K,0
SOUTH DAKOTA,2015,November,High Wind,0.00K,0,0.00K,0
WYOMING,2015,November,High Wind,0.00K,0,0.00K,0
WYOMING,2015,November,High Wind,0.00K,0,0.00K,0
IOWA,2015,November,Tornado,25.00K,25000,0.00K,0
IOWA,2015,November,Funnel Cloud,0.00K,0,0.00K,0
IOWA,2015,November,Thunderstorm Wind,0.00K,0,0.00K,0
SOUTH DAKOTA,2015,November,High Wind,,0,0.00K,0
SOUTH DAKOTA,2015,November,High Wind,,0,0.00K,0
SOUTH DAKOTA,2015,November,High Wind,,0,0.00K,0
SOUTH DAKOTA,2015,November,High Wind,,0,0.00K,0
SOUTH DAKOTA,2015,November,High Wind,,0,0.00K,0
SOUTH DAKOTA,2015,November,High Wind,,0,0.00K,0
TEXAS,2015,May,Heavy Rain,0.00K,0,0.00K,0
TEXAS,2015,May,Heavy Rain,0.00K,0,0.00K,0
OKLAHOMA,2015,May,Hail,0.00K,0,0.00K,0
OKLAHOMA,2015,May,Hail,0.00K,0,0.00K,0
TEXAS,2015,May,Funnel Cloud,0.00K,0,0.00K,0
TEXAS,2015,May,Funnel Cloud,0.00K,0,0.00K,0
TEXAS,2015,May,Flash Flood,0.00K,0,0.00K,0
TEXAS,2015,May,Tornado,0.00K,0,0.00K,0
SOUTH DAKOTA,2015,November,Winter Weather,0.00K,0,0.00K,0
SOUTH DAKOTA,2015,November,Winter Weather,0.00K,0,0.00K,0
SOUTH DAKOTA,2015,November,Winter Weather,0.00K,0,0.00K,0
SOUTH DAKOTA,2015,November,Winter Weather,0.00K,0,0.00K,0
NORTH CAROLINA,2015,November,Flood,1.00K,1000,0.00K,0
NORTH CAROLINA,2015,November,Flood,0.50K,500,0.00K,0
SOUTH DAKOTA,2015,November,Heavy Snow,0.00K,0,0.00K,0
SOUTH DAKOTA,2015,November,Heavy Snow,0.00K,0,0.00K,0
SOUTH DAKOTA,2015,November,Heavy Snow,0.00K,0,0.00K,0
SOUTH DAKOTA,2015,November,Heavy Snow,0.00K,0,0.00K,0
SOUTH DAKOTA,2015,November,Heavy Snow,0.00K,0,0.00K,0
CALIFORNIA,2015,November,Heavy Snow,0.00K,0,0.00K,0
CALIFORNIA,2015,November,Heavy Snow,0.00K,0,0.00K,0
CALIFORNIA,2015,November,Heavy Snow,0.00K,0,0.00K,0
CALIFORNIA,2015,November,Thunderstorm Wind,20.00K,20000,0.00K,0
CALIFORNIA,2015,November,Tornado,1000.00K,1000000,200.00K,200000
KANSAS,2015,November,Tornado,83.00K,83000,0.00K,0
KANSAS,2015,November,Thunderstorm Wind,,0,0.00K,0
NEW YORK,2015,November,Strong Wind,5.00K,5000,0.00K,0
MICHIGAN,2015,November,Winter Storm,0.00K,0,0.00K,0
MICHIGAN,2015,November,Winter Storm,0.00K,0,0.00K,0
MICHIGAN,2015,November,Winter Weather,0.00K,0,0.00K,0
MISSOURI,2015,November,Flash Flood,0.00K,0,0.00K,0
MISSOURI,2015,November,Flash Flood,0.00K,0,0.00K,0
COLORADO,2015,November,Winter Weather,0.00K,0,0.00K,0
COLORADO,2015,November,Blizzard,,0,,0
KANSAS,2015,November,Ice Storm,,0,,0
KANSAS,2015,November,Winter Storm,,0,,0
KANSAS,2015,November,Winter Storm,,0,,0
KANSAS,2015,November,Winter Storm,,0,,0
KANSAS,2015,November,Winter Storm,,0,,0
KANSAS,2015,November,Winter Storm,,0,,0
KANSAS,2015,November,Winter Storm,,0,,0
KANSAS,2015,November,Winter Storm,,0,,0
KANSAS,2015,November,Winter Storm,,0,,0
KANSAS,2015,November,Winter Storm,,0,,0
KANSAS,2015,November,Winter Storm,,0,,0
NEW MEXICO,2015,November,Heavy Snow,0.00K,0,0.00K,0
NEW MEXICO,2015,November,Heavy Snow,0.00K,0,0.00K,0
NEW MEXICO,2015,November,Heavy Snow,0.00K,0,0.00K,0
MISSISSIPPI,2015,November,Tornado,12.00K,12000,0.00K,0
MISSISSIPPI,2015,November,Tornado,8.00K,8000,0.00K,0
MISSISSIPPI,2015,November,Tornado,10.00K,10000,0.00K,0
MISSISSIPPI,2015,November,Tornado,5.00K,5000,0.00K,0
TEXAS,2015,December,Coastal Flood,0.00K,0,0.00K,0
WYOMING,2015,November,High Wind,0.00K,0,0.00K,0
WYOMING,2015,November,High Wind,0.00K,0,0.00K,0
WYOMING,2015,November,High Wind,0.00K,0,0.00K,0
WYOMING,2015,November,High Wind,0.00K,0,0.00K,0
FLORIDA,2015,November,Heavy Rain,,0,,0
WISCONSIN,2015,November,Winter Weather,0.00K,0,0.00K,0
WISCONSIN,2015,November,Winter Weather,0.00K,0,0.00K,0
IOWA,2015,November,Heavy Rain,0.00K,0,0.00K,0
IOWA,2015,November,Heavy Rain,0.00K,0,0.00K,0
IOWA,2015,November,Winter Storm,0.00K,0,0.00K,0
IOWA,2015,November,Winter Storm,0.00K,0,0.00K,0
WYOMING,2015,December,Avalanche,0.00K,0,0.00K,0
GULF OF MEXICO,2015,December,Marine Thunderstorm Wind,0.00K,0,0.00K,0
GULF OF MEXICO,2015,December,Marine Thunderstorm Wind,0.00K,0,0.00K,0
GULF OF MEXICO,2015,December,Marine Thunderstorm Wind,0.00K,0,0.00K,0
GULF OF MEXICO,2015,December,Marine Thunderstorm Wind,0.00K,0,0.00K,0
GULF OF MEXICO,2015,December,Marine Thunderstorm Wind,0.00K,0,0.00K,0
LOUISIANA,2015,December,Tornado,10.00K,10000,0.00K,0
GULF OF MEXICO,2015,December,Marine Thunderstorm Wind,0.00K,0,0.00K,0
LOUISIANA,2015,December,Tornado,10.00K,10000,0.00K,0
GULF OF MEXICO,2015,December,Marine Thunderstorm Wind,0.00K,0,0.00K,0
GULF OF MEXICO,2015,December,Marine Thunderstorm Wind,0.00K,0,0.00K,0
IDAHO,2015,December,Heavy Snow,0.00K,0,0.00K,0
IDAHO,2015,December,Heavy Snow,0.00K,0,0.00K,0
OREGON,2015,December,Heavy Snow,0.00K,0,0.00K,0
OREGON,2015,December,Heavy Snow,0.00K,0,0.00K,0
OREGON,2015,December,Heavy Snow,0.00K,0,0.00K,0
OREGON,2015,December,Heavy Snow,0.00K,0,0.00K,0
GULF OF MEXICO,2015,December,Marine Thunderstorm Wind,0.00K,0,0.00K,0
GULF OF MEXICO,2015,December,Marine Thunderstorm Wind,0.00K,0,0.00K,0
GULF OF MEXICO,2015,December,Marine Thunderstorm Wind,0.00K,0,0.00K,0
GULF OF MEXICO,2015,December,Marine Thunderstorm Wind,0.00K,0,0.00K,0
GULF OF MEXICO,2015,December,Waterspout,0.00K,0,0.00K,0
GULF OF MEXICO,2015,December,Waterspout,0.00K,0,0.00K,0
OHIO,2015,December,Thunderstorm Wind,75.00K,75000,0.00K,0
OHIO,2015,December,Thunderstorm Wind,30.00K,30000,0.00K,0
WASHINGTON,2015,December,Heavy Snow,0.00K,0,0.00K,0
WASHINGTON,2015,December,Heavy Snow,0.00K,0,0.00K,0
WASHINGTON,2015,December,Heavy Snow,0.00K,0,0.00K,0
WASHINGTON,2015,December,Heavy Snow,0.00K,0,0.00K,0
WASHINGTON,2015,December,Heavy Snow,0.00K,0,0.00K,0
WASHINGTON,2015,December,Heavy Snow,0.00K,0,0.00K,0
WASHINGTON,2015,December,Heavy Snow,0.00K,0,0.00K,0
WASHINGTON,2015,December,Heavy Snow,0.00K,0,0.00K,0
WASHINGTON,2015,December,Heavy Snow,0.00K,0,0.00K,0
WASHINGTON,2015,December,Heavy Snow,0.00K,0,0.00K,0
IDAHO,2015,December,Heavy Snow,0.00K,0,0.00K,0
IDAHO,2015,December,Heavy Snow,0.00K,0,0.00K,0
IDAHO,2015,December,Heavy Snow,0.00K,0,0.00K,0
IDAHO,2015,December,Heavy Snow,0.00K,0,0.00K,0
WASHINGTON,2015,December,Winter Weather,0.00K,0,0.00K,0
WASHINGTON,2015,December,Heavy Snow,0.00K,0,0.00K,0
WASHINGTON,2015,December,Heavy Snow,0.00K,0,0.00K,0
WASHINGTON,2015,December,Heavy Snow,0.00K,0,0.00K,0
WASHINGTON,2015,December,Heavy Snow,0.00K,0,0.00K,0
WASHINGTON,2015,December,Heavy Snow,0.00K,0,0.00K,0
WASHINGTON,2015,December,Heavy Snow,0.00K,0,0.00K,0
IDAHO,2015,December,Heavy Snow,0.00K,0,0.00K,0
IDAHO,2015,December,Heavy Snow,0.00K,0,0.00K,0
CALIFORNIA,2015,December,High Wind,0.00K,0,0.00K,0
CALIFORNIA,2015,December,High Wind,0.00K,0,0.00K,0
CALIFORNIA,2015,December,High Wind,0.00K,0,0.00K,0
CALIFORNIA,2015,December,High Wind,0.00K,0,0.00K,0
CALIFORNIA,2015,December,High Wind,0.00K,0,0.00K,0
KENTUCKY,2015,December,Thunderstorm Wind,,0,,0
KENTUCKY,2015,December,Flood,1.00K,1000,0.00K,0
TEXAS,2015,December,Flash Flood,10.00K,10000,0.00K,0
TEXAS,2015,December,Flash Flood,5.00K,5000,0.00K,0
WISCONSIN,2015,December,Winter Storm,0.00K,0,0.00K,0
MONTANA,2015,December,Winter Storm,0.00K,0,0.00K,0
MONTANA,2015,December,Winter Storm,0.00K,0,0.00K,0
MONTANA,2015,December,Winter Storm,0.00K,0,0.00K,0
MONTANA,2015,December,Winter Storm,0.00K,0,0.00K,0
MONTANA,2015,December,Winter Storm,0.00K,0,0.00K,0
MONTANA,2015,December,Winter Storm,0.00K,0,0.00K,0
MONTANA,2015,December,Winter Storm,0.00K,0,0.00K,0
IOWA,2015,December,Winter Storm,0.00K,0,0.00K,0
IOWA,2015,December,Winter Storm,0.00K,0,0.00K,0
IOWA,2015,December,Winter Storm,0.00K,0,0.00K,0
MINNESOTA,2015,December,Winter Storm,0.00K,0,0.00K,0
MINNESOTA,2015,December,Winter Storm,0.00K,0,0.00K,0
MINNESOTA,2015,December,Winter Storm,0.00K,0,0.00K,0
SOUTH DAKOTA,2015,December,Winter Weather,0.00K,0,0.00K,0
SOUTH DAKOTA,2015,December,Winter Weather,0.00K,0,0.00K,0
SOUTH DAKOTA,2015,December,Winter Weather,0.00K,0,0.00K,0
SOUTH DAKOTA,2015,December,Winter Weather,0.00K,0,0.00K,0
MINNESOTA,2015,December,Winter Weather,0.00K,0,0.00K,0
SOUTH DAKOTA,2015,December,Winter Storm,0.00K,0,0.00K,0
SOUTH DAKOTA,2015,December,Winter Storm,0.00K,0,0.00K,0
SOUTH DAKOTA,2015,December,Winter Storm,0.00K,0,0.00K,0
SOUTH DAKOTA,2015,December,Winter Storm,0.00K,0,0.00K,0
SOUTH DAKOTA,2015,December,Winter Storm,0.00K,0,0.00K,0
MINNESOTA,2015,December,Winter Storm,0.00K,0,0.00K,0
MINNESOTA,2015,December,Winter Storm,0.00K,0,0.00K,0
MINNESOTA,2015,December,Winter Storm,0.00K,0,0.00K,0
MINNESOTA,2015,December,Winter Storm,0.00K,0,0.00K,0
MINNESOTA,2015,December,Winter Storm,0.00K,0,0.00K,0
MINNESOTA,2015,December,Winter Weather,0.00K,0,0.00K,0
MISSOURI,2015,November,Dense Fog,0.00K,0,0.00K,0
MISSOURI,2015,November,Dense Fog,0.00K,0,0.00K,0
MISSOURI,2015,November,Dense Fog,0.00K,0,0.00K,0
ILLINOIS,2015,November,Dense Fog,0.00K,0,0.00K,0
ILLINOIS,2015,November,Dense Fog,0.00K,0,0.00K,0
ILLINOIS,2015,November,Dense Fog,0.00K,0,0.00K,0
ILLINOIS,2015,November,Dense Fog,0.00K,0,0.00K,0
ILLINOIS,2015,November,Dense Fog,0.00K,0,0.00K,0
ILLINOIS,2015,November,Dense Fog,0.00K,0,0.00K,0
IOWA,2015,November,Winter Storm,0.00K,0,0.00K,0
IOWA,2015,November,Winter Storm,0.00K,0,0.00K,0
IOWA,2015,November,Winter Storm,0.00K,0,0.00K,0
IOWA,2015,November,Winter Storm,0.00K,0,0.00K,0
NEBRASKA,2015,November,Winter Storm,0.00K,0,0.00K,0
NEBRASKA,2015,November,Winter Storm,0.00K,0,0.00K,0
OKLAHOMA,2015,March,Hail,,0,,0
OKLAHOMA,2015,March,Hail,,0,,0
IOWA,2015,January,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
IOWA,2015,January,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
KANSAS,2015,November,Flood,0.00K,0,0.00K,0
ILLINOIS,2015,November,Thunderstorm Wind,0.00K,0,0.00K,0
ILLINOIS,2015,November,Thunderstorm Wind,0.00K,0,0.00K,0
ILLINOIS,2015,November,Thunderstorm Wind,0.00K,0,0.00K,0
ILLINOIS,2015,November,Thunderstorm Wind,0.00K,0,0.00K,0
COLORADO,2015,March,Winter Weather,0.00K,0,0.00K,0
COLORADO,2015,March,Winter Weather,0.00K,0,0.00K,0
COLORADO,2015,March,Winter Weather,0.00K,0,0.00K,0
COLORADO,2015,March,Winter Weather,0.00K,0,0.00K,0
MISSOURI,2015,November,Thunderstorm Wind,,0,,0
MISSOURI,2015,November,Thunderstorm Wind,,0,,0
MISSOURI,2015,November,Thunderstorm Wind,,0,,0
MISSOURI,2015,November,Thunderstorm Wind,,0,,0
OKLAHOMA,2015,November,Hail,0.00K,0,0.00K,0
OKLAHOMA,2015,November,Hail,0.00K,0,0.00K,0
IOWA,2015,January,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
IOWA,2015,January,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
INDIANA,2015,November,Winter Weather,0.00K,0,0.00K,0
INDIANA,2015,November,Winter Weather,0.00K,0,0.00K,0
INDIANA,2015,November,Winter Weather,0.00K,0,0.00K,0
INDIANA,2015,November,Winter Weather,0.00K,0,0.00K,0
MONTANA,2015,November,High Wind,0.00K,0,0.00K,0
MONTANA,2015,November,High Wind,0.00K,0,0.00K,0
MONTANA,2015,November,High Wind,0.00K,0,0.00K,0
MONTANA,2015,November,High Wind,0.00K,0,0.00K,0
MONTANA,2015,November,High Wind,0.00K,0,0.00K,0
MONTANA,2015,November,High Wind,0.00K,0,0.00K,0
IDAHO,2015,November,Heavy Snow,0.00K,0,0.00K,0
IDAHO,2015,November,Heavy Snow,0.00K,0,0.00K,0
IOWA,2015,February,Heavy Snow,0.00K,0,0.00K,0
OKLAHOMA,2015,March,Hail,0.00K,0,0.00K,0
OKLAHOMA,2015,March,Hail,,0,,0
OKLAHOMA,2015,March,Hail,,0,,0
OKLAHOMA,2015,March,Hail,,0,,0
KENTUCKY,2015,November,Dense Fog,0.00K,0,0.00K,0
KENTUCKY,2015,November,Dense Fog,0.00K,0,0.00K,0
KENTUCKY,2015,November,Dense Fog,0.00K,0,0.00K,0
KENTUCKY,2015,November,Dense Fog,0.00K,0,0.00K,0
KENTUCKY,2015,November,Dense Fog,0.00K,0,0.00K,0
KENTUCKY,2015,November,Dense Fog,0.00K,0,0.00K,0
KENTUCKY,2015,November,Dense Fog,0.00K,0,0.00K,0
KENTUCKY,2015,November,Dense Fog,0.00K,0,0.00K,0
KENTUCKY,2015,November,Dense Fog,0.00K,0,0.00K,0
KENTUCKY,2015,November,Strong Wind,1.00K,1000,0.00K,0
IOWA,2015,January,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
IOWA,2015,February,Heavy Snow,0.00K,0,0.00K,0
IOWA,2015,February,Heavy Snow,0.00K,0,0.00K,0
IOWA,2015,February,Heavy Snow,0.00K,0,0.00K,0
MICHIGAN,2015,November,Thunderstorm Wind,5.00K,5000,0.00K,0
WASHINGTON,2015,November,High Wind,0.00K,0,0.00K,0
WASHINGTON,2015,November,High Wind,0.00K,0,0.00K,0
WASHINGTON,2015,November,High Wind,0.00K,0,0.00K,0
ALASKA,2015,November,High Wind,0.00K,0,0.00K,0
ALASKA,2015,November,High Wind,0.00K,0,0.00K,0
SOUTH DAKOTA,2015,November,Winter Storm,0.00K,0,0.00K,0
SOUTH DAKOTA,2015,November,Winter Storm,0.00K,0,0.00K,0
SOUTH DAKOTA,2015,November,Winter Storm,0.00K,0,0.00K,0
SOUTH DAKOTA,2015,November,Winter Storm,0.00K,0,0.00K,0
SOUTH DAKOTA,2015,November,Winter Storm,0.00K,0,0.00K,0
KANSAS,2015,November,Tornado,0.00K,0,0.00K,0
KANSAS,2015,November,Tornado,0.00K,0,0.00K,0
IOWA,2015,January,Extreme Cold/Wind Chill,0.00K,0,0.00K,0
COLORADO,2015,November,Winter Storm,0.00K,0,0.00K,0
COLORADO,2015,November,Winter Storm,0.00K,0,0.00K,0
COLORADO,2015,November,Winter Storm,0.00K,0,0.00K,0
WYOMING,2015,November,High Wind,0.00K,0,0.00K,0
WYOMING,2015,November,High Wind,0.00K,0,0.00K,0
WYOMING,2015,November,High Wind,0.00K,0,0.00K,0
WYOMING,2015,November,High Wind,0.00K,0,0.00K,0
TEXAS,2015,November,Hail,0.00K,0,0.00K,0
TEXAS,2015,November,Hail,0.00K,0,0.00K,0
TEXAS,2015,November,Thunderstorm Wind,40.00K,40000,0.00K,0
IOWA,2015,November,Thunderstorm Wind,0.00K,0,0.00K,0
IOWA,2015,November,Thunderstorm Wind,0.00K,0,0.00K,0
IOWA,2015,November,Thunderstorm Wind,10.00K,10000,0.00K,0
SOUTH DAKOTA,2015,November,High Wind,,0,0.00K,0
SOUTH DAKOTA,2015,November,High Wind,,0,0.00K,0
SOUTH DAKOTA,2015,November,High Wind,,0,0.00K,0
SOUTH DAKOTA,2015,November,High Wind,,0,0.00K,0
SOUTH DAKOTA,2015,November,High Wind,,0,0.00K,0
SOUTH DAKOTA,2015,November,High Wind,,0,0.00K,0
IOWA,2015,January,Heavy Snow,0.00K,0,0.00K,0
OKLAHOMA,2015,May,Thunderstorm Wind,0.00K,0,0.00K,0
TEXAS,2015,May,Hail,0.00K,0,0.00K,0
OKLAHOMA,2015,May,Hail,0.00K,0,0.00K,0
KANSAS,2015,November,Tornado,,0,,0
KANSAS,2015,November,Tornado,,0,,0
KANSAS,2015,November,Tornado,,0,,0
IOWA,2015,January,Heavy Snow,0.00K,0,0.00K,0
NORTH CAROLINA,2015,November,Flood,1.00K,1000,0.00K,0
NORTH CAROLINA,2015,November,Flood,2.00K,2000,0.00K,0
NORTH CAROLINA,2015,November,Heavy Rain,20.00K,20000,0.00K,0
MONTANA,2015,November,High Wind,,0,,0
SOUTH DAKOTA,2015,November,Heavy Snow,0.00K,0,0.00K,0
SOUTH DAKOTA,2015,November,Heavy Snow,0.00K,0,0.00K,0
SOUTH DAKOTA,2015,November,Heavy Snow,0.00K,0,0.00K,0
SOUTH DAKOTA,2015,November,Heavy Snow,0.00K,0,0.00K,0
SOUTH DAKOTA,2015,November,Heavy Snow,0.00K,0,0.00K,0
VIRGINIA,2015,November,Heavy Rain,0.00K,0,0.00K,0
GULF OF MEXICO,2015,November,Marine Thunderstorm Wind,0.00K,0,0.00K,0
GULF OF MEXICO,2015,November,Marine Thunderstorm Wind,0.00K,0,0.00K,0
WYOMING,2015,November,High Wind,0.00K,0,0.00K,0
WYOMING,2015,November,High Wind,0.00K,0,0.00K,0
KANSAS,2015,November,Tornado,0.00K,0,0.00K,0
AMERICAN SAMOA,2015,November,Flash Flood,8000.00K,8000000,5000.00K,5000000
TEXAS,2015,November,Flood,25.00K,25000,0.00K,0
OREGON,2015,November,High Wind,0.00K,0,0.00K,0
MISSOURI,2015,November,Flash Flood,0.00K,0,0.00K,0
MISSOURI,2015,November,Flash Flood,0.00K,0,0.00K,0
MISSOURI,2015,November,Flood,0.00K,0,0.00K,0
MISSOURI,2015,November,Flash Flood,0.00K,0,0.00K,0
MISSOURI,2015,November,Flash Flood,0.00K,0,0.00K,0
MISSOURI,2015,November,Flood,0.00K,0,0.00K,0
MISSOURI,2015,November,Flood,0.00K,0,0.00K,0
MISSOURI,2015,November,Flood,0.00K,0,0.00K,0
COLORADO,2015,November,Blizzard,,0,,0
TENNESSEE,2015,November,Strong Wind,10.00K,10000,0.00K,0
TENNESSEE,2015,November,Strong Wind,2.00K,2000,0.00K,0
NEVADA,2015,November,High Wind,0.00K,0,0.00K,0
NEVADA,2015,November,High Wind,0.00K,0,0.00K,0
NEVADA,2015,November,Winter Weather,50.00K,50000,0.00K,0
CALIFORNIA,2015,November,High Wind,0.00K,0,0.00K,0
CALIFORNIA,2015,November,High Wind,0.00K,0,0.00K,0
CALIFORNIA,2015,November,Strong Wind,10.00K,10000,0.00K,0
NEW MEXICO,2015,November,High Wind,0.00K,0,0.00K,0
ALASKA,2015,November,Heavy Snow,0.00K,0,0.00K,0
MISSOURI,2015,November,Flood,0.00K,0,0.00K,0
MISSOURI,2015,November,Heavy Rain,0.00K,0,0.00K,0
KENTUCKY,2015,November,Heavy Rain,0.00K,0,0.00K,0
MISSISSIPPI,2015,November,Tornado,50.00K,50000,0.00K,0
MISSISSIPPI,2015,November,Tornado,40.00K,40000,0.00K,0
MISSISSIPPI,2015,November,Tornado,10.00K,10000,0.00K,0
MISSISSIPPI,2015,November,Tornado,3.00K,3000,0.00K,0
MISSISSIPPI,2015,November,Tornado,8.00K,8000,0.00K,0
ATLANTIC SOUTH,2015,November,Marine Thunderstorm Wind,,0,,0
IOWA,2015,November,High Wind,0.00K,0,0.00K,0
IOWA,2015,November,High Wind,40.00K,40000,0.00K,0
IOWA,2015,November,High Wind,0.00K,0,0.00K,0
IOWA,2015,November,High Wind,0.00K,0,0.00K,0
IOWA,2015,November,Heavy Rain,0.00K,0,0.00K,0
IOWA,2015,November,Heavy Rain,0.00K,0,0.00K,0
IOWA,2015,November,Heavy Rain,0.00K,0,0.00K,0
IOWA,2015,November,Heavy Rain,0.00K,0,0.00K,0
IOWA,2015,November,Winter Storm,0.00K,0,0.00K,0
IOWA,2015,November,Winter Storm,0.00K,0,0.00K,0
LOUISIANA,2015,December,Thunderstorm Wind,0.00K,0,0.00K,0
ARKANSAS,2015,December,Flood,0.00K,0,0.00K,0
OREGON,2015,December,Flood,0.00K,0,0.00K,0
OREGON,2015,December,Flood,0.00K,0,0.00K,0
OREGON,2015,December,Flood,0.00K,0,0.00K,0
OREGON,2015,December,High Surf,0.00K,0,0.00K,0
OREGON,2015,December,High Surf,0.00K,0,0.00K,0
OREGON,2015,December,High Surf,0.00K,0,0.00K,0
OREGON,2015,December,High Surf,0.00K,0,0.00K,0
IOWA,2015,December,Heavy Snow,0.00K,0,0.00K,0
IOWA,2015,December,Heavy Snow,0.00K,0,0.00K,0
NEBRASKA,2015,December,Heavy Snow,0.00K,0,0.00K,0
NEBRASKA,2015,December,Heavy Snow,0.00K,0,0.00K,0
ALABAMA,2015,December,Thunderstorm Wind,5.00K,5000,0.00K,0
ALABAMA,2015,December,Thunderstorm Wind,10.00K,10000,0.00K,0
GULF OF MEXICO,2015,December,Marine Thunderstorm Wind,0.00K,0,0.00K,0
FLORIDA,2015,December,Thunderstorm Wind,0.00K,0,0.00K,0
MISSISSIPPI,2015,December,Thunderstorm Wind,5.00K,5000,0.00K,0
MISSISSIPPI,2015,December,Thunderstorm Wind,3.00K,3000,0.00K,0
GULF OF MEXICO,2015,December,Waterspout,0.00K,0,0.00K,0
FLORIDA,2015,December,Thunderstorm Wind,5.00K,5000,0.00K,0
